26431943,백억하누 강남본점,민트티,5.0,2022.04.27.,맛있다고 추천받아 갔는데 기대 이상이에요 분위기도 좋고 넘 깔끔하네요
26431943,백억하누 강남본점,쭈니맘,5.0,2022.04.27.,"고기가 부드럽고 삼합이 예술 입니다~ 인테리어도 깔끔하고 직원분들이 친절하세요^^
담엔 지인들 모시고 한번 방문 해야 겠습니다."
26431943,백억하누 강남본점,그루브맨,5.0,2022.04.27.,"워낙 유명한집이라  예전부터 가보자하다가 퇴근길에 회사동료와 방문.

백억전복삼합 먹었는데 차돌박이에 전복 관자 모두 싱싱하니 같이먹으니  조합이 너무 좋았음. 

양도 가격대비 많고.

담엔 부모님과 같이 같이 와야겠슴."
26431943,백억하누 강남본점,고니,5.0,2022.04.25.,부모님 모시고 식사 했는데 부모님도 좋아하시고 고기 맛도 좋네요 다음에 또 방문 할게요~
26431943,백억하누 강남본점,손준호,5.0,2022.04.23.,고기 질도 너무 좋고 육즙이 팡팡 터져서 너무 너무 좋았어요 고기 퀄리티 식당 상태 최상입니다 적극추천합니다 맛있는 한끼하고 갑니당!
26431943,백억하누 강남본점,다희,5.0,2022.04.22.,"고기 육즙이 너무 맛있었어요!!
생각보다 잘나와서 맛있게 먹고가여"
26431943,백억하누 강남본점,다이어터,5.0,2022.04.22.,회식할때 처음 가본곳인데 고기 퀄리티는 물론 진짜 모든게 넘넘 만족스러웟던 백억하누 강남본점
26431943,백억하누 강남본점,김성연,5.0,2022.04.22.,고기 마블랑 최상급ㅎㅎ입에서 살살 녹네요~매장도 청결 하고 친절해서 좋아요^^
26431943,백억하누 강남본점,킴,5.0,2022.04.21.,사장님도 정말 친절하시고 고기 퀄리티까지 너무 좋아서 자주 이용중이에요 ㅎㅎ 이번에도 아주 맛있게 잘 먹고 갑니다^^
26431943,백억하누 강남본점,SR,5.0,2022.04.21.,고기 질이 정말 좋네요 한우 중에서도 으뜸이에요 분위기도 좋아서 부모님 모시고 가기도 좋을 거 같아요
26431943,백억하누 강남본점,김은빈,5.0,2022.04.21.,"전복+관자+차돌박이 조합은 처음인데, 같이 싸서 먹으니 꿀맛 입니다!
전복이 정말 크고 싱싱해요!!
정말 맛있습니다:)오랜만에 건강하고 맛있게 즐기다 가요 ♡"
26431943,백억하누 강남본점,승희,5.0,2022.04.20.,"분위기가 좋아서 부모님모시고 다녀왔어요!
고기 퀄리티도 좋고 밑반찬도 잘 나와요.
룸도 있어서 프라이빗한 식사도 가능해요!
강남 소고기맛집 찾으시는 분께 추천드려요~~!"
26431943,백억하누 강남본점,릴리,5.0,2022.04.20.,"가게 인테리어 넘 예쁘고
한우가 완전 신선해요.
전복삼합도 시원하고 맛있어요.
부모님 모시고 또 올게요^^"
26431943,백억하누 강남본점,🙋‍♂️,5.0,2022.04.19.,음식 굿 서비스 굿 추천합니다!
26431943,백억하누 강남본점,❤️혜민나은❤️,5.0,2022.04.18.,"한우가 진짜 기가막혀요 거기에 관자까지,,,,,
집에와서도 눈에 아른아른거려서
또가고싶네요 다음엔 부모님들모시고
한번더가야겠어요❤"
26431943,백억하누 강남본점,JE MICHELLE,5.0,2022.04.18.,정말 찐 강남맛집이라 누구에게든 추천하고 싶은 곳이에요~육즙좔좔 넘맛있어요!
26431943,백억하누 강남본점,이성룡,5.0,2022.04.16.,"코로나 완화되니 너무 좋아요 
대박맛집입니다^^"
26431943,백억하누 강남본점,오룡도사,5.0,2022.04.16.,백억전복삼합 너무 맛있네요. 차돌박이도 고소하고 전복과 가리비도 너무 싱싱해 삼합으로 먹으니 술안주로 최고네요
26431943,백억하누 강남본점,이아라,5.0,2022.04.15.,친절하고 깨큿하고 고기도 육즙이 죽이네요
26431943,백억하누 강남본점,이아름,5.0,2022.04.15.,고기가 입에서 살살 녹아요
26431943,백억하누 강남본점,미꾸라지,5.0,2022.04.15.,국내산 숮에 구워먹는 백억하누 최고♡
26431943,백억하누 강남본점,행복한도도새,5.0,2022.04.15.,멀리까지 간 보람이 잇네유 ㅎㅎㅎㅎ 남친이 배불러서 남긴 고기가 아깝다고 담에 또가재요 ㅋㅋ
26431943,백억하누 강남본점,수민,5.0,2022.04.14.,한우 존맛탱-!!!
26431943,백억하누 강남본점,꽃사슴,5.0,2022.04.14.,가족들과 먹는데 다들 넘 좋아했어요^^ 직원분들도 친절하셔서 편했어요
26431943,백억하누 강남본점,배고픈이요르,5.0,2022.04.13.,"역시 하누 ~ 요기 짱이예요 
가족들 다 만족 대만족했어여 
고기가 아주 부드럽고 맛도 좋더라구요 굿"
26431943,백억하누 강남본점,나야나,5.0,2022.04.13.,"삼합 먹었는데 너무 맛나게 잘 먹었어요!! 
아직도 생각나는 그 맛 …
또 가야겠어요!"
26431943,백억하누 강남본점,주명근,5.0,2022.04.12.,밑반찬 잘나오고 고기 정말 맛있었어요 잘 먹고 왔습니다 또 방문할께요~~
26431943,백억하누 강남본점,수수깡,5.0,2022.04.12.,분위기 좋은 소고기 맛집^^!!
26431943,백억하누 강남본점,대장님,5.0,2022.04.11.,세트 구성도 좋고 입에서 살살 녹네요
26431943,백억하누 강남본점,담,5.0,2022.04.08.,"와 ㅋㅋㅋ 진짜 맛있어요 고기 자체도 고품질에 맛있고, 야채도 싱싱하고, 소스도 맛있고 직원분들 친절하시고ㅠ 매장도 깨끗해요 고기 생각날 때마다 올 것 같아요! 강추입니다"
26431943,백억하누 강남본점,박대우,5.0,2022.04.07.,"소고기가 입에서 살살녹아요 
서비스도 좋고 맛도 분위기도 일품 
데이트 코스 모임장소로 추천합니다"
26431943,백억하누 강남본점,솔,5.0,2022.04.05.,너무 싱싱하고 맛있었습니다 직원분들도 너무 친절하시고 맛있게 잘 먹고 왔습니다 감사합니다~ ㅎㅎ
26431943,백억하누 강남본점,솔미,5.0,2022.04.04.,가격대비 너무 맛있는 곳 가족과 함께 방문하면 고급 스러운 분위기와 함께 즐길 수 있는 곳
26431943,백억하누 강남본점,창준,5.0,2022.04.04.,만족 스러운 가격과 고급스러운 분위기뿐만 아니라 맛이 너무 고급스러웠습니다
26431943,백억하누 강남본점,승5,5.0,2022.04.04.,가격만큼 맛도 보장되는 곳이네요 청결하고 서비스도 좋습니다 ㅎ 기분내고싶을때 자주와야겠어요
26431943,백억하누 강남본점,쑤,5.0,2022.04.03.,고급스러운 분위기에 기본적으로 깔끔하고 정갈해서 좋았어요 고기도 질이좋아서 맛있고 밑반찬들도 다 맛있네요
26431943,백억하누 강남본점,박영규,5.0,2022.04.03.,한우가 살살 녹네요 가성비고 좋구요 추천드려요!
26431943,백억하누 강남본점,우야,5.0,2022.04.02.,분위기 정말좋고 친절하고 맛있어요ㅎ
26431943,백억하누 강남본점,B.경진,5.0,2022.04.01.,"티비맛집이라고해 방문했는데 분위기도 너무 좋고
음식들도 정갈하고 맛이 좋아요"
26431943,백억하누 강남본점,보영,5.0,2022.04.01.,"고기 질도 좋고 사장님도 친절하세요! 
고기 진짜 부드럽고 살살 녹아요ㅎㅎ"
26431943,백억하누 강남본점,한다은,5.0,2022.04.01.,전복 삼합 먹었는데 진짜 재료들이 너무 신선해서 입호강 하고 왔어요! 요 근래 먹은 것중 진짜 탑ㅠㅠ직원분들 서비스도 좋고 매장도 깨끗해요!
26431943,백억하누 강남본점,조조,5.0,2022.03.31.,"중요한 식사자리 였는데 룸이 있어서 조용히 식사할 수 있어서 좋았어요,
맛도 좋고 가격도 괜찮은 것 같아요. 가족들이랑도 와야겠어요"
26431943,백억하누 강남본점,슈,5.0,2022.03.31.,전복삼합으로 먹었는데 전복이 넘 싱싱하고 고기도 사르르 입에서 녹네요. 조만간 또 갈거에요 추천합니다
26431943,백억하누 강남본점,무낸,5.0,2022.03.31.,가족들이랑 방문했는데 넘 맛있게 잘먹고가요 ! 직원분들도 친절하셔서 좋았어용
26431943,백억하누 강남본점,김태완,5.0,2022.03.31.,"맜있었던 곳이었어요~~!!!
입에서 녹아요 ㅜㅜ 또갈거예요"
26431943,백억하누 강남본점,이건주,5.0,2022.03.30.,와이프랑 아주 잘 먹고갑니다~~~ 존맛탱이네융 ㅎㅎ
26431943,백억하누 강남본점,박소담,5.0,2022.03.30.,한우 진짜 맛나네용 ㅋㅋㅋ 입에서 살살 녹아요
26431943,백억하누 강남본점,나여기,5.0,2022.03.30.,너무 맛있어서 배부르게 먹었어요.
26431943,백억하누 강남본점,용희,5.0,2022.03.30.,오랜만에 소고기 제대로 먹었네요. 육즙 제대롭니다. 지인들한테 추천하고 한번 데리고와야겠습니다. 회식이나 모임자리도 좋을거같아요
26431943,백억하누 강남본점,한소연,5.0,2022.03.29.,"한우는 돈주고 먹을거면 진짜 제대로 된 곳에서 먹어야된다 생각해서 백억하누 종종 갑니다. 자주는 못가지만, 갈때마다 맛있게 먹고 항상 만족하고 나옵니다ㅎㅎ"
26431943,백억하누 강남본점,사냥꾼,5.0,2022.03.29.,"회식으로 강남역맛집 백억하누를 다녀왔어요! 한우차돌에 전복 키조개 삼합이 너무 맛있더라구요ㅠㅠ 회식을 여러군대 해봐서 아는데, 고기질도 참좋고 무엇보다 맛있었어요! 회식룸이 있어서 편하게 먹을수있는게 장점인거 같네요 ㅎㅎ 특히 마지막에 시킨 육회가 입에 사르륵 녹는게 아직까지 생각나네요ㅠㅠ 다음 회식도 백억하누 가자고 쪼를거에요ㅎㅎㅎㅎ"
26431943,백억하누 강남본점,-,5.0,2022.03.28.,맛도 괜찮고 일하시는 분들도 친절해서 너무 좋았습니다:)
26431943,백억하누 강남본점,냐러이,5.0,2022.03.27.,가족들이랑 전복삼합 먹고왔습니다. 전복이랑 차돌박이랑 관자가. 잘 어울릴 줄 몰랐네요. 다음에 맛집 좋아하는 친구랑 재방문 하려구요~
26431943,백억하누 강남본점,밈스,5.0,2022.03.27.,백억 특정식에 푸짐하고 맛있어요. 반찬 더 먹고싶은대로  가져다 먹을수 있어서 좋았어요.
26431943,백억하누 강남본점,츄앤싱,5.0,2022.03.27.,너무 맛있게 먹고 가요~ 매장도 분위기 있고 좋구요~ 너무 만족스러웠어요 !
26431943,백억하누 강남본점,이수빈,5.0,2022.03.24.,고기 너무 좋고 맛있어요 진짜 맛집이네요
26431943,백억하누 강남본점,알수없음,5.0,2022.03.24.,"정말 맛집이더라구요. 고기품질도 좋고, 맛있게 먹었어요."
26431943,백억하누 강남본점,coco71,5.0,2022.03.23.,"식신로드에 나온거보구 찾아왔는데요

오 방송대로 맛있어용

한우라서 더맛있기도하구용"
26431943,백억하누 강남본점,chlee,5.0,2022.03.23.,"오호호 육즙이 끝내줘요 맛있어요!

고기질이 완전 대박"
26431943,백억하누 강남본점,우어엉,5.0,2022.03.23.,식신로드에 출연한 한우불고기라 부드럽고 맛이 좋아요.분위기도 좋고 맛도 굿이라서 또 먹으러 갈꺼예여:)
26431943,백억하누 강남본점,유선정,5.0,2022.03.23.,요즘 같은 시기에 룸에서 조용한 분위기에서 맛있는 식사할 수 있어서 너무 좋았어요~~나중에 친구들 모임할때도 또 방문하고 싶네요!
26431943,백억하누 강남본점,희동이🎗,5.0,2022.03.23.,프라이빗한 자리가 모임을 더욱 흥겹게 만들어 주었네요. 고기 특유의 잡내와 누린맛이 없어 좋았습니다.
26431943,백억하누 강남본점,hi,5.0,2022.03.22.,어제 월요병 이기려고 퇴근하고 신랑 전복삼합 먹고왓어요!  삼합이 진짜 맛있네요 ㅋㅋ 다음에도 삼합으로 주문해야겟어요!
26431943,백억하누 강남본점,이상준,5.0,2022.03.22.,고기집은 시끄러울수 있는데 룸에서 먹으니 조용하게 식사할수 있었어요!!! 고기도 너무 맛있고 직원분들도 친절해서 즐겁게 식사했습니다
26431943,백억하누 강남본점,샤슈파파,5.0,2022.03.22.,가족들이랑 외식했는데 룸이 있어 마음 편히 먹을 수 있었네요!
26431943,백억하누 강남본점,확찐자,5.0,2021.08.23.,"예전에는 회식장소로 진짜 자주 갔었는데 요즘은 회식보단 두세명이 가서 먹는데
삼합세트 먹는편이고 회식때는 한우세트 먹었었는데
일단 고기질이 너무 좋아요 한우는 말한것도 없고 삼합도 전복하고 키조개관자는 진짜 부드럽고 맛나요!!"
26431943,백억하누 강남본점,호랑이,5.0,2021.08.23.,백억 전복 삼합 먹고 갑니다~ 괜찮네요~ 다음엔 가족들이랑 와야겠어요~
26431943,백억하누 강남본점,홍익표,1.0,2021.08.22.,사장  드럽게 불친절 주차 물어보니 퉁명스럽게 알아서 대고 오세요 ~~기가 막힘  소주 가격 6500원이고 소주값은 모르고  갔는데  계산서 보고  깜짝 놀람  왜 소주를 6500원 받지?
26431943,백억하누 강남본점,식탐,1.0,2021.07.06.,하누세트 20만원짜리 먹었는데 양도 적고 무엇보다 등심도 질기고 양념갈비도 짜고 고기맛이 없어 정말정말 가성비 떨어지는 식당이었습니다. 음식점에서 이렇게 돈이 아까울줄은..처음갔는데 평점에 속은집.
26431943,백억하누 강남본점,내돈내산,2.0,2021.05.29.,"서비스가 매우 안좋습니다.
소고기 구울때는 구워주고, 삼겹살 먹으면 알아서하라고 합니다.ㅋㅋ
말을 해도 당연하다는듯이.. ? 
돼지고기만 먹었으면 모르지만 함께 먹어도 이런 말을 한다는게 어이가..."
26431943,백억하누 강남본점,불락초이,3.0,2021.05.21.,황제세트랑 삼합먹었는데.. 고기 구어주는데 숯이 약해 흐물흐물했음 삼합은 맛있어요
26431943,백억하누 강남본점,Haley Yang,5.0,2021.05.11.,"급하게 갔는데도 잘 해주시고 
고기도 너무 맛나요 
맛있게 구워주시고 
잘 먹다가 좋은 시간보내고 갑니다 ㅎㅎ"
26431943,백억하누 강남본점,정,5.0,2021.05.08.,"부모님 모시고 갔는데 좋은 시간 만들어주셔서 감사합니다 :) 조용한 자리에 미리 세팅도 완료해서 준비해주셨고 고기도 처음부터 끝까지 맛있게 구워주셨어요! 메뉴 고를줄 몰라서 이것저것 여쭤봤는데 양이랑 가격 적당한걸로 고르도록 도와주시고 음식이 빨리빨리 나와서 좋았어요. 셀프바도 맛있게, 많이 이용 잘 했습니다 ㅎㅎㅎ, 냄새도 안 배고 좋더라고요 리뷰 보고 걱정했는데 결과적으로 좋은 선택이었어요~"
26431943,백억하누 강남본점,dokk,1.0,2021.02.27.,"차돌 삼합을 주문해서 먹었는데 구워주시고 이제 먹으면 된다고 안내해주시고 나가셨습니다.
 먹다가 고기 양이 좀 적네라고 생각하며 등심을 추가 주문하였습니다. (등심은 화로가 달라서 기존에 차돌삼합을 구웠던 가스 버너와 불판은 가져가심)
 다 먹고 식당을 나가기 전에 화장실을 가려는데 테이블 뒤 안보이는 공간에 차돌이 한참 남아있는 접시가 놓여있어서,
 직원분을 불러 물어봤더니, 남은거는 구워드시라고 안내했다고 함. 보이지 않는 공간에 고기접시가 있었고, 따로 안내도 못받은 터라 당황스러워서, 저희는 안내를 받지 못했고 먹지도 않은 고깃값을 내는건 말이 안된다고 말씀드렸더니, 본인은 분명이 안내를 했다고 함.
‘차돌이 한참 남아있는데, 우리가 사전에 안내를 받았다면 그걸 안먹고 등심을 주문했겠느냐, 안내해주신 직원 분은 그럼 차돌이 한참 남아있는 걸 보고도 불을 치워버린 것이냐’등을 문의하였고 ‘자기들은 안내했고, 안구워먹은 손님 잘못이다.
원하시면 지금 구워드리거나 남은걸 포장해드리겠다’ 라는 답변을 들었네요.
이미 배가 부른 상태였고, 그걸 포장해 가서 집에서 어떻게 먹느냐고 따졌지만 자기들이 이런 경우가 여러번 있었는데, 한번도 환불 해준 적은 없다며, 룸차지(2만원) 만 안받겠다고 응대. 
‘이미 녹아버린 차돌이라 다른 손님들께 판매할수 없으니, 가격을 지불하셔야 한다. 우린 안내했고, 손님들은 안내를 못받았다고 하니 쌍방 과실이다’ 라는 말도 들었네요.
 그런 경우가 자주 발생 한다면 분명 안내나 응대에 문제가 있는 것인데 그걸 손님 잘못이라고 하는 대응이 참으로 실망스러웠습니다.
 계속 실랑이를 하다가 먹지 않은 차돌박이 만큼만 무게를 달아서 환불 받았습니다.
 기분 좋은 자리로 시작해 기분을 망치고 끝이났네요.
저는 앞으로 재방문 의사가 없으나 공익의 목적으로 후기를 작성합니다."
26431943,백억하누 강남본점,나,3.0,2020.12.04.,불러도 안 오시고 고기도 그냥 쏘쏘... 된장찌개는 ㅎㅎ;; 평이 좋은데라 의외였어여
26431943,백억하누 강남본점,경환,3.0,2020.04.22.,"진짜 친절하시고 좋은데 
가격대비 맛은 창고43이나 경천애인 가는게 더 좋을듯요"
26431943,백억하누 강남본점,프라그먼트,4.0,2020.04.12.,"직원들이 친절하고 평일 낮에 갔는데
정원에서 한끼 식사하는 기분이였다
고기도 일일이 구워주고 먹기 편했다"
26431943,백억하누 강남본점,이용욱,5.0,2020.02.08.,
26431943,백억하누 강남본점,최경석,5.0,2020.02.04.,"분위기 좋아요.
직원들 친절해요.
삼합 맛은 최고예요.ㅎ~^^"
26431943,백억하누 강남본점,Cuiyinshu,5.0,2020.01.08.,가족들이랑 오랫만에 맛있는 음식 먹었네요 다음에 또 방문할 의향 있어요 ^^
26431943,백억하누 강남본점,.,5.0,2020.01.07.,정말 맛있고 깔끔해요
26431943,백억하누 강남본점,춘춘이,5.0,2020.01.07.,최고에요
26431943,백억하누 강남본점,행복,5.0,2020.01.07.,싱싱한 완도산 활전복의 꿈틀거림에 깜짝 놀라실 거에요
26431943,백억하누 강남본점,장유주,5.0,2020.01.07.,강남에서 보기 힘든 예쁜 정원과 맛난 음식과 크고 작은 프라이빗룸까지 있어서 더 좋아요
26431943,백억하누 강남본점,보리,4.0,2019.12.18.,
26431943,백억하누 강남본점,지형민,5.0,2019.11.30.,"아 글쎄, 사장님 말씀이 자랑할 것이라고는 ""투뿔""밖에 없다네요.  맛있고 서비스 좋고 웃음까지 선사해 주는 #백억하누 강추입니다."
26431943,백억하누 강남본점,윤성준,5.0,2019.10.30.,부모님이랑 왔는데 야간 정원도 너무 이쁘고 부모님도 만족하셨어요^^ 맛도 일품이라서 회식하기에 딱! 좋은곳 같습니다.
26431943,백억하누 강남본점,이재관,5.0,2019.10.30.,"강남에 정원이 있는 식당이 있어 놀라웠고 맛도 일품입니다
룸이있어서 회식하기에도 정말 좋았어요
정말 적극추천합니다"
26431943,백억하누 강남본점,good,5.0,2019.10.29.,
26431943,백억하누 강남본점,유니스 <3,4.0,2019.07.28.,맛있어요
26431943,백억하누 강남본점,링컨,4.0,2019.07.16.,한우된장찌개 괜찮아요~
26431943,백억하누 강남본점,누피,5.0,2019.06.23.,맛있어요!! 내돈주고 먹은게 아니라 가성비는 모르겠네요
26431943,백억하누 강남본점,미래,4.0,2018.10.15.,
26431943,백억하누 강남본점,강대우,4.0,2018.07.20.,전복삼합
26431943,백억하누 강남본점,ㅂㅂ킴,4.0,2018.05.15.,4.5점 일단 차돌과 전복 조합은 첨이네요 양념이 괜찮았음.  깻잎 쌈은 개취로써 향이 강해서 그냥 양념장을 메인으로 ㅎㅎ
2010129697,롤리폴리 꼬또Hall,김,5.0,2024.08.16.,
2010129697,롤리폴리 꼬또Hall,골든 라이언,1.0,2024.08.15.,"2024년 8월 15일 오전 11:30경, 부모님 생신을 맞아 가족들과 함께 비싼 음식을 주문하고 생일 케이크를 열었는데, '김다연'이라는 직원(알바?)분이 눈을 부릅뜨며 가져온 케이크 섭취를 막았습니다. 양해를 구해봤지만, 절대 안된다는 답변만 돌아왔습니다. 저희가 음식을 상당히 많이 주문했음에도 불구하고 케이크 반입을 막는 이유를 이해하기 어렵습니다. 이런 경우는 처음입니다.

저희처럼 큰 가족이 모이는 자리에서 많은 돈을 들여 1인 1메뉴가 넘게 주문하고 음료도 1인1잔씩 주문했는데, 어느 정도 유연하게 대응해주길 기대했습니다. 사실 외부음식 반입금지라는 규정은 이렇게 안 하고 자기 음식을 가져오는 경우를 방지하기 위한 거니까요. 그러나 오히려 김다연 씨는 갑질하듯이 ¨아니.. 그럼 오시기전에 케이크 사용하신다고 연락하셨나요? 그런거 아니잖아요?¨라고 따지듯 하니 당황스럽기만 합니다. 이 롤리폴리 꼬또라는 곳이 오뚜기의 회사 이미지를 위한 플래그쉽 스토어 개념이었다고 들었는데, 오히려 이번 경험으로 인해 이미지가 크게 실망하고 갑니다. 저희 아버지께서는 크게 화가 나셔서 다시는 이곳을 찾지 않겠다고 하십니다.

사실 이번이 처음도 아닙니다. 저번 방문에서도 김다연 직원분이 저희 주문을 잘못 이해해 다른 음식을 내왔는데, 이에 대해 말씀드리자 ""제 잘못이 아니라 고객님께서 잘못 말씀하셨는데요?""라는 반응을 보였습니다. 그때는 참고 넘어갔지만, 이번에는 부모님 생신 파티까지 망쳐버려 너무 화가 납니다. 결국 가족들은 흩어져 각자 집으로 돌아가는 상황이 되었습니다. 이번에는 참을 수 없어 이렇게 후기를 남깁니다."
2010129697,롤리폴리 꼬또Hall,송치원,1.0,2024.05.23.,"오뚜기의 실수
모든걸 3분 ㅇㅇ 으로 만드는 듯한 의심"
2010129697,롤리폴리 꼬또Hall,둥글레차,5.0,2023.12.12.,음식과 음료가 가격대비 너무 훌륭하고 분위기도 좋아요. 친절한 직원들 덕분에 편안하게 즐기고 왔습니다.
2010129697,롤리폴리 꼬또Hall,moony,4.0,2023.11.25.,토마토 리조또가 사라져서 아쉬움
2010129697,롤리폴리 꼬또Hall,💩3,4.0,2023.11.24.,"맛나요.
메뉴마다 특색있고...
시그니처 피자 맛나요 ㅎ"
2010129697,롤리폴리 꼬또Hall,이지연,4.0,2023.08.12.,"공간이 넘 좋네요.
음료가 색다르고 맛있어요.
다른 메뉴도 먹어보려고요. 또 방문할게요!!"
2010129697,롤리폴리 꼬또Hall,핫써머,5.0,2023.05.11.,"너무너무너무너무너무 친절하세요❤️ 메뉴도 다 맛있고 매장도 쾌적해서 좋습니다! 친구 생일이라 케이크 불어도 되냐고했더니 완전 친절하게 당연히 된다고 하시고 사진까지 찍어주셨어요ㅠㅠㅠ
음료라도 먹고 가야겠다 생각해서 케이크도 먹어도 되냐고 했더니 음료 안 시키고 그냥 먹어도 된다고...구래도 음료 시켜서 더 있다가 왔어요! 이렇게 친절하신분들이라 기분 좋게 식사하고 온 것 같아서 너무 좋네요💕 나중에 또 와야겠어요ㅠㅠㅠ 진짜 감동감동 ㅠㅠㅠ 감사합니다!!"
1277534745,술있는식탁,qjwi,1.0,2024.08.16.,"웨이팅 있다고 해서 한시간넘게 기다렸는데
연락준다해놓고 연락한통없음 더운날 개고생함
궁금해서 가봤더니 테이블 넉넉 왜 연락준다한거고 왜 기다리라고 하신건지 시간날렸네요"
1277534745,술있는식탁,포뇨조아,3.0,2024.06.22.,닭껍질 교자는 저르대 시키지..마세..ㅇ 너무느끼..ㅠ
1277534745,술있는식탁,로,5.0,2024.06.11.,안주도 맛있고 술 종류도 다양하고 잔잔하게 대화하면서 간술하기 좋았어요 ~.~
1277534745,술있는식탁,누누,4.0,2024.03.24.,하이볼 진해서 좋았어요 육회 맛있고 로제치킨은 쏘쏘
1277534745,술있는식탁,ggangg,4.0,2023.09.14.,
1277534745,술있는식탁,IK,5.0,2023.05.14.,"전통주 다양하구 안주 맛나요
특히 육회
다음에 성수오면 또 갈듯합니당"
1277534745,술있는식탁,oh,1.0,2022.12.21.,
1277534745,술있는식탁,밍또용😘,5.0,2022.10.07.,"복순도가부터 없는 술 없는 술있는식탁😍
복순도가는 미친탄산으로 천장뚫고 나갈 수 있음 주의🙀
너무 맛있는것들 천국이라 하나씩 먹다보몀 걸어들어가서 굴러나와야함🤤
안주 거의 다 먹어본 사람으로써 모든 안주 ㅆㅅㅌㅊ
사장님 부디 만수무강 오래오래 하시길
최애메뉴 : 메뉴판에 있는 모든메뉴 와 술냉장고에 있는 모든 술🍻🥂🍷🍹🥃🍺🍸🍶"
1277534745,술있는식탁,지혜,5.0,2022.08.28.,"바지락술찜에 면이 깔려있는데 그게 너무 맛잇고 이 안주에 술안시키면 법으로 잡아가야할듯;;;;
진짜 안주도 맛잇고 양도 많고 분위기도 깔끔하고 좋아서 추천.. 간만에 성수에서 눈치 안보이고 편한 느낌의 예쁜 술집"
1277534745,술있는식탁,🌙,5.0,2022.08.26.,된장우삼겹전골 미쳐따... 퇴근하고 식사겸 안주로 먹기 딱좋음 또 갈 의향 있음
169794164,화덕닭갈비 양재직영점,해리,3.0,2024.08.07.,닭갈비는 맛있는데 아주머니들 맨손으로 반찬 담으세요.....날파리도 너무 많고..
169794164,화덕닭갈비 양재직영점,ㅈㅅ,5.0,2024.08.01.,맛있어요~ 닭갈비 땡길때 가보세요~
169794164,화덕닭갈비 양재직영점,돼장,5.0,2024.01.12.,"양재 쵝오의 맛집이네여,, 막국수 존맛탱 고기 완점 부드러움 갠적으로 소금보단 고추장이 더마싯어오"
169794164,화덕닭갈비 양재직영점,황재하,5.0,2022.06.12.,"사장님이 직접 황토화덕에 닭갈비를 초벌구이한 것을 특이한 철판에 구어 파절이와 치즈를 곁드려 먹는 맛이 일품이었다.
가격대비 건강한 음식을 먹었다는 느낌이 들었다.
다음에 또 가고 싶은 맛집이었다."
169794164,화덕닭갈비 양재직영점,🙃,1.0,2022.05.10.,"솔직히 맛은 있었는데, 
사장님이 우리 들어오자마자 ""몇명?"" 으로 시작해서 중간중간 반말 하시고, 직원들이랑 술 드시면서 감정이 격해지셨는지 술주정 소리도 내시고,
직원인 아주머니는 우리 테이블 밥먹고 있는데 와서 정리한다고 말도 없이 소스통 치우고 물컵 정리하고 
솔직히 맛은 나쁘지않았는데, 
리뷰 평점이 좋길래 기대하고 갔는데 서비스가 너무 별로여서 좀 실망이었습니다."
169794164,화덕닭갈비 양재직영점,😐,3.0,2022.03.07.,"닭갈비는 3시반부터 판매
왜 때문에 그 어디에도 안 적혀있을까요
일부러 찾아갔는데 다시 나왔어요
1시반 오픈인데 닭갈비는 3시반부터 판매하는 닭갈비 전문점"
169794164,화덕닭갈비 양재직영점,✨,5.0,2021.11.17.,둘이 먹을 때 세트 시키면 충분!! 구운 파채에 간장소스 찍어 먹으면 저세상 맛.. 고추장 보다 소금이 더 맛있는 거 같아요
169794164,화덕닭갈비 양재직영점,이프로,5.0,2021.10.03.,"어떻게 가성비와 맛, 서비스   음식이 푸짐하죠"
169794164,화덕닭갈비 양재직영점,피치스,5.0,2021.07.31.,진짜 맛있어요 친구랑 둘이서 먹었는데 모든 메뉴에 대해서 존맛…!!! 하면서 먹었습니다 둘이서 먹어도 세트시키세요
169794164,화덕닭갈비 양재직영점,뀰뀰,5.0,2021.07.19.,맛있어요!
169794164,화덕닭갈비 양재직영점,Mj,3.0,2021.06.15.,
169794164,화덕닭갈비 양재직영점,avery,5.0,2021.06.11.,
169794164,화덕닭갈비 양재직영점,ㄱㅎ,5.0,2020.06.30.,끝날때쯤 달려가서 포장해서 부모님과 먹었는데 확실히 가게에서 먹는게 더 맛있네요.... 잘구워주셔서 그런가. 반찬도 충분히 챙겨 주시고 가게에서 먹으면 술술술넘어갑니다. 체고!
169794164,화덕닭갈비 양재직영점,얄라뽕따이,5.0,2019.01.31.,인근 닭갈비집 중에 최고
169794164,화덕닭갈비 양재직영점,이용호,4.0,2018.11.25.,독특한 닭갈비
169794164,화덕닭갈비 양재직영점,카자마,4.0,2018.05.05.,
169794164,화덕닭갈비 양재직영점,Benjamin,4.0,2017.11.21.,
2027235315,자매분식,진아,5.0,2024.05.11.,김밥이진짜맛잇어요..특히참치.. 김밥맛집느낌나요
