271081505,셀렉커피랩,서울 강남구 테헤란로39길 50 1층 (우)06138,0507-1403-6334,"92
개",0,매일 00:00 ~ 24:00,카페,"[""1\uc778\uc6a9 \ud325\ube59\uc218 NEW ( \ud560\uc778\uc911)_\uc9c4\uc9dc \ube59\uc218\uac19\uc74c\uc8fc\uc758(\ud325\ube59\uc218)"", ""1\uc778\uc6a9 \uce94\ub9dd\uace0\ube59\uc218 NEW (\ud560\uc778\uc911)_\uc9c4\uc9dc\ube59\uc218\uac19\uc74c\uc8fc\uc758(\ub9dd\uace0\ube59\uc218)"", ""\uc140\ub809\ud1a0\uc2a4\ud2b8 NEW + (\uc140\ub809\ud06c\ub9bc)"", ""\uc140\ub809\ucee4\ud53c (\ub354\uce58\ucee4\ud53c\uc5d0 \ud06c\ub9bc\uc774~)"", ""\uc140\ub809\ub77c\ub5bc (\ub354\uce58\ucee4\ud53c\uc5d0 \ud06c\ub9bc\uc774~)"", ""\uc140\ub809 \ubc14\ub2d0\ub77c\ub77c\ub5bc _ \uc544\ubc14\ub77c \ub7ec\ubc84\ub4e4\uc740 \ud658\uc7a5\ud560 \ub9db"", ""\uc624\ud53c\uc2a4\ub77c\ub5bc _ (\uc61b\ub0a0\ucee4\ud53c \ub290\ub08c\uc758 \ub2ec\ub2ec\ud568)"", ""\uc62c\ub54c \uba54\ub85c\ub098 \ub77c\ub5bc [\uac15\ucd94]"", ""\ud37c\ud50c \ud50c\ub77c\uc6cc \uc5d0\uc774\ub4dc [\uc644\uc804\uac15\ucd94]_ \uc5d0\uc774\ub4dc\ucd5c\uac15"", ""\ud37c\ud50c\uc790\ubabd\uc5d0\uc774\ub4dc NEW _ (\ub2ec\ucf64\uc0c8\ucf64\uadf8\uc790\uccb4)"", ""\uccb4\ub9ac\ube14\ub7ec\ub4dc\uc5d0\uc774\ub4dc _ [\uc9c4\ud55c\uccb4\ub9ac\ub9db]"", ""\ud53c\uce58\ucf54\ub784 \ud50c\ub77c\uc6cc\ud2f0 [\uc8fc\ubb38\ud3ed\uc8fc++]_ \uc78a\uc9c0\ubabb\ud560 \ub9db"", ""\ub9dd\uace0\ud0f1\uace0 \ud50c\ub77c\uc6cc\ud2f0 [\uc778\uae30\uba54\ub274] _\uc0c9\ub2e4\ub978\ub2ec\ub2ec\ud55c \uc544\uc774\uc2a4\ud2f0"", ""\ubbfc\ud2b8\uc560\ud50c \ud50c\ub77c\uc6cc\ud2f0__\uc0c8\ucf64\ub2ec\ucf64\uc544\uc774\uc2a4\ud2f0""]",kakao map
448435674,익선동121 NC송파점,서울 송파구 충민로 66 NC백화점 패션관 7층 (우)05838,02-2157-5721,"2.7
점",3,매일 10:00 ~ 22:00,한식,"[""\uc775\uc120 121 \ub3c8\uae4c\uc2a4"", ""\uc81c\uc721 \ubd80\ucd94\ub41c\uc7a5\ube44\ube54\ubc25"", ""\uc591\uc9c0 \ubd80\ucd94\ub41c\uc7a5\ube44\ube54\ubc25"", ""\ubc14\uc0ad\ud55c \uce58\ud0a8 \ucee4\ub9ac"", ""\ud1a0\ub9c8\ud1a0 \uc18c\uace0\uae30 \ucee4\ub9ac""]",kakao map
1062022781,고베카츠&카레,서울 광진구 능동로13길 69 2층 (우)05015,,"0
점",0,매일 10:00 ~ 23:00,"돈까스,우동",[],kakao map
1343530560,서울만두 현대천호점,서울 강동구 천호대로 1005 지하 2층 (우)05328,02-2225-8601,"3.0
점",2,,분식,[],kakao map
823873352,스시우즈,서울 송파구 양재대로71길 1-14 1층 (우)05639,,"0
점",0,매일 11:20 ~ 21:50,"초밥,롤","[""\ubaa8\ub460\uc0ac\uc2dc\ubbf8(\uc911)"", ""\ud6c4\ud1a0\ub9c8\ub07c 4\uac1c"", ""\ub9c8\uad6c\ub85c\ub9c8\ub07c 8\uac1c"", ""\uac00\ub77c\uc544\uac8c 6\uac1c"", ""\uc57c\ub07c\uad50\uc790 4\uac1c"", ""\ubaa8\ub2e8\uc57c\ub07c"", ""\uc2a4\ud0a4\uc57c\ud0a4"", ""\uc2a4\ud0a4\uc57c\ud0a4\uc6b0\ub3d9"", ""\uc548\ud0a4\ubaa8"", ""\ub3c8\ubd80\ub9ac""]",kakao map
16441819,자매식당,서울 강동구 진황도로 174 1층 (우)05364,02-485-7883,"4.7
점",15,일요일,한식,"[""\uc624\uc9d5\uc5b4\ubcf6\uc74c (2\uc778\uc774\uc0c1)"", ""\ubd80\ub300\ucc0c\uac1c (2\uc778\uc774\uc0c1)"", ""\uc0dd\uc120\uad6c\uc774"", ""\uc81c\uc721\ubcf6\uc74c"", ""\uae40\uce58\ucc0c\uac1c"", ""\uc624\uc81c\ubcf6\uc74c (2\uc778\uc774\uc0c1)"", ""\ub41c\uc7a5\ucc0c\uac1c"", ""\uccad\uad6d\uc7a5"", ""\ubc31\ubc18"", ""\uc0dd\ub4f1\uc2ec(200g)"", ""\uc0bc\uacb9\uc0b4(200g)"", ""\ucc28\ub3cc\ubc15\uc774(200g)"", ""\ud1a0\uc885\ub2ed"", ""\ub2ed\ubcf6\uc74c\ud0d5""]",kakao map
1396867918,우뚝소곱창 강남구청역점,서울 강남구 선릉로131길 21 지하2층 2호 (우)06060,,"5.0
점",5,월~금 16:00 ~ 01:30,"곱창,막창","[""\uc6b0\ub69d\ud55c\ud310 (\uc911)"", ""\ud55c\uc6b0\uc18c\uc54c\uacf1\ucc3d\uad6c\uc774"", ""\uc18c\ub300\ucc3d\uad6c\uc774"", ""\uc18c\ub9c9\ucc3d\uad6c\uc774"", ""\uc5fc\ud1b5 \uc2a4\ud14c\uc774\ud06c""]",kakao map
1865345909,방글케이크,서울 성동구 성덕정15길 5-1 1층 (우)04775,,"0
점",0,,"제과,베이커리",[],kakao map
847594429,카츠오도 양재점,서울 서초구 강남대로6길 44-1 (우)06788,,"5.0
점",9,월~토 11:00 ~ 20:00,일식,"[""\ud788\ub808\uce74\uce20"", ""\ub85c\uc2a4\uce74\uce20"", ""\uc0c1\ub85c\uc2a4\uce74\uce20""]",kakao map
1540607938,세인양꼬치,서울 송파구 백제고분로33길 34 (우)05611,02-415-5792,"4.6
점",7,매일 12:00 ~ 24:00,양꼬치,"[""\uc591\uaf2c\uce58 (1\uc778\ubd84)"", ""\uce74\ub808\uc591\uaf2c\uce58 (1\uc778\ubd84)"", ""\ud574\uc158\uac00\uc9c0 (\uc18c)"", ""\uac1c\uad6c\ub9ac\ub2e4\ub9ac"", ""\ub9c8\ub77c\ubcf6\uc74c\ubc25""]",kakao map
1147310475,열혈분식,서울 성동구 무학로6길 36 1층 (우)04708,02-2294-1012,"5.0
점",2,매일 10:30 ~ 21:00,분식,[],kakao map
1208902654,재수돈감자탕 왕십리점,서울 성동구 왕십리로21길 13 1층 (우)04715,02-2297-4652,"4.4
점",28,화~일 10:00 ~ 22:00화~일 휴게시간 15:20 ~ 16:30,감자탕,"[""\uac10\uc790\ud0d5(\uc18c)"", ""\ucf54\ub2e4\ub9ac\ucc1c(\uc18c)"", ""\ubf08\ucc1c(\uc18c)"", ""\ubf08\ud574\uc7a5\uad6d"", ""\ud2b9\ubf08\ud574\uc7a5\uad6d""]",kakao map
2078163250,왕삼겹촌돼지,서울 성동구 아차산로11길 3 1층 101호 (우)04797,02-499-0045,"5.0
점",1,매일 11:00 ~ 22:00,"육류,고기","[""\uc219\uc131\uc624\uacb9\uc0b4(180g)"", ""\ub3fc\uc9c0\ubaa8\ub4ec\uad6c\uc774(450g)"", ""\uc219\uc131\uc0bc\uacb9\uc0b4(180g)"", ""\uc219\uc131\ubaa9\uc0b4(180g)"", ""\uaf43\ud56d\uc815\uc0b4(160g)"", ""\uc81c\uc8fc\ucc9c\uacb9\uc0b4(160g)"", ""\uc81c\uc8fc\ub35c\ubbf8\uc0b4(\uaf2c\ub4e4\uc0b4)(160g)"", ""\uc81c\uc8fc\ub3c8\ucc28\ub3cc(160g)"", ""\ud55c\uc6b0\uc0b4\uce58\uc0b41++(140g)"", ""\ud55c\uc6b0\uaf43\ub4f1\uc2ec1++(140g)"", ""\uc0dd\uace0\uae30\uae40\uce58\ucc0c\uac1c"", ""\ucca0\ud310\ub450\ub8e8\uce58\uae30(2\uc778\uc774\uc0c1)"", ""\uc0dd\uace0\uae30\ubb35\uc740\uc9c0\ucc1c(2\uc778\uc774\uc0c1)"", ""\uace0\ub4f1\uc5b4\ubb35\uc740\uc9c0\ucc1c(2\uc778\uc774\uc0c1)"", ""\uacc4\ub780\ub9d0\uc774"", ""\uacc4\ub780\ucc1c"", ""\ub204\ub8fd\uc9c0\ud0d5"", ""\uce58\uc988\ubcf6\uc74c\ubc25(\ubaa8\uc9dc\ub810\ub77c)"", ""\ubcf6\uc74c\ubc25"", ""\ub41c\uc7a5\ucc0c\uac1c""]",kakao map
2034160834,매머드익스프레스 경찰병원점,서울 송파구 송파대로28길 43 1층 (우)05717,,"5.0
점",4,월~금 07:30 ~ 22:00,매머드익스프레스,"[""\ub9e4\uba38\ub4dc \uc5d0\uc774\ub4dc"", ""\uccad\ud3ec\ub3c4 \uc5d0\uc774\ub4dc"", ""\uc544\uba54\ub9ac\uce74\ub178"", ""\uafc0\ucee4\ud53c"", ""\ud5e4\uc774\uc990\ub11b \ucee4\ud53c"", ""\uce74\ud398\ub77c\ub5bc"", ""\uafc0\ub77c\ub5bc"", ""\ud5e4\uc774\uc990\ub11b \ub77c\ub5bc"", ""\ubc14\ub2d0\ub77c \ub77c\ub5bc"", ""\uc544\ubaac\ub4dc \ub77c\ub5bc"", ""\ubc14\ub098\ub098 \ub2ec\ub2ec \ucee4\ud53c"", ""\ubca0\ud2b8\ub0a8 \uc5f0\uc720 \ucee4\ud53c"", ""\uce74\ud398 \ubaa8\uce74"", ""\uadf8\ub9b0\ud2f0 \uc0f7 \ub77c\ub5bc"", ""\ucf5c\ub4dc\ube0c\ub8e8"", ""\uadf8\ub9b0\ud2f0 \ub77c\ub5bc"", ""\ud1a0\ud53c\ub11b \ub77c\ub5bc"", ""\ub538\uae30 \ubc00\ud06c\uc250\uc774\ud06c"", ""\ucd08\ucf54 \ubc00\ud06c\uc250\uc774\ud06c"", ""\ubc00\ud06c \ud06c\ub808\uc774\ud504""]",kakao map
1213245207,더존푸드,경기 성남시 수정구 위례광장로 21-12 (우)13647,,"0
점",0,,분식,[],kakao map
902456640,디저트로이,"서울 강남구 압구정로42길 30 1층 101, 102호 (우)06017",0507-1428-8620,"142
개",0,월~토 08:00 ~ 22:00,디저트카페,"[""\uc544\uba54\ub9ac\uce74\ub178"", ""\ubca8\uae30\uc5d0 \uc640\ud50c""]",kakao map
404047130,대동삼계탕,서울 동대문구 전농로 12 (우)02621,,"0
점",0,,한식,[],kakao map
10904419,투다리 마천2점,서울 송파구 마천로 235 1층 (우)05733,02-404-0180,"0
점",0,,투다리,"[""\uc5bc\ud070\ud574\ubb3c\uc6b0\ub3d9"", ""\ud1b5\ub9c8\ub298\ubaa8\ub798\uc9d1\ubcf6\uc74c"", ""\uc54c\ud0d5"", ""\uae40\uce58\uc6b0\ub3d9"", ""\ud22c\ub2e4\ub9ac \ubaa8\ub460 \uc624\ub385\ud0d5"", ""\uc5fc\ud1b5\uaf2c\uce58"", ""\ubaa8\ub798\uc9d1\uaf2c\uce58"", ""\ub2ed\uc0b0\uc801\uaf2c\uce58"", ""\ub9e4\uc6b4\ub2ed\uc0b4\uaf2c\uce58"", ""\uc740\ud589\uaf2c\uce58"", ""\uc18c\uc2dc\uc9c0\ubca0\uc774\ucee8\ub9d0\uc774"", ""\uc0ac\ucc9c\ubcf6\uc74c\ubc25"", ""\ub9e4\uc6b4\ub2ed\ubc1c \uaf2c\uce58"", ""\ud33d\uc774\ubc84\uc12f\ub9d0\uc774"", ""\ub2ed\uaecd\uc9c8 \uaf2c\uce58"", ""\ub9e4\uc6b4 \ub2ed\uaecd\uc9c8 \uaf2c\uce58"", ""\ubc8c\uc9d1\uaecd\ub370\uae30\ubcf6\uc74c"", ""\ud55c\uce58"", ""\uba39\ud0dc"", ""\ubc18\uac74\uc624\uc9d5\uc5b4""]",kakao map
1923543815,훌라도그앤크로플,서울 강동구 풍성로 130 1층 118호 (우)05393,070-4046-0894,"4.0
점",1,"월,수,목,금,토,일 11:00 ~ 00:10",패스트푸드,[],kakao map
1040959632,오늘맥주한잔,서울 강남구 학동로2길 56 (우)06114,,"3.0
점",23,"금,토 16:00 ~ 06:00","호프,요리주점","[""\uc5bc\uc74c\uc0dd\ub9e5\uc8fc"", ""\uc9c4\ud558\uc774\ubcfc"", ""\uc2a4\ub178\uc6b0\uce58\uc988\ubcfc&\ud504\ub80c\uce58\ud504\ub77c\uc774"", ""\ud1b5\uc0c8\uc6b0 \ud574\ubb3c\ub77c\uba74"", ""\ubc84\ud130\uad6c\uc774 \uc9c4\ubbf8 \uc624\uc9d5\uc5b4"", ""\ub9e4\ucf64 \uc9dc\ud30c\uad6c\ub9ac"", ""\ub098\ucd78 \ud398\ud37c\ub85c\ub2c8 \ud53c\uc790"", ""\ubc14\ub098\ub098 \ube0c\ub944\ub808"", ""\uc7cc\uc2a8\ube4c\uc18c\uc2dc\uc9c0"", ""\uc950\ud3ec\ud280\uac01"", ""\uba58\ubcf4\uc0e4"", ""\ubc14\uc0ad\ubb38\uc5b4\ud280\uae40"", ""\ucf54\ucf54\ub11b\uc26c\ub9bc\ud504"", ""\ud06c\ub9bc\uce58\uc988\ub5a1\ubcf6\uc774"", ""\ub9e4\ucf64\uc9dc\ube60\uad6c\ub9ac"", ""\ud050\ube0c\uce58\uc988 \ud50c\ub808\uc774\ud2b8"", ""\uac74\uc5b4\ubb3c \ud50c\ub798\ud130"", ""\ubc84\ud314\ub85c\uc719"", ""\uc090\uce74\uce04\uc6b0 \ub3c8\uae4c\uc2a4"", ""\uc624\ub9e5\ud50c\ub798\ud130"", ""\ud574\ubb3c\ud06c\ub9bc\ubf55""]",kakao map
50850878,고기두목 신사본점,서울 서초구 신반포로47길 87 B동 102호 (우)06526,02-512-3692,"4.7
점",7,월~토 16:30 ~ 23:00,"육류,고기","[""\ubaa9\uc0b4(160g)"", ""\uc0bc\uacb9\uc0b4(160g)"", ""\uac00\ube0c\ub9ac\uc0b4(140g)"", ""\ud56d\uc815\uc0b4(140g)"", ""\uaecd\ub370\uae30(200g)""]",kakao map
14865460,시루향기 서울한남점,서울 용산구 대사관로24길 12 (우)04402,02-792-6560,"3.3
점",12,매일 00:00 ~ 24:00,국밥,"[""\ucf69\ub098\ubb3c\uad6d\ubc25"", ""\ube44\ube54\ubc25"", ""\ub3c4\ud1a0\ub9ac\ubb35\ubc25"", ""\uc0b6\uc740\uc624\uc9d5\uc5b4"", ""\ud55c\ub9dd\ubbf8\ub2c8\uc871\ubc1c(\uc18c)""]",kakao map
1096655342,문제적커피,서울 강남구 논현로115길 71 스페이스모노빌딩 3층 (우)06118,070-4070-0285,"5.0
점",1,,커피전문점,"[""\uc544\uba54\ub9ac\uce74\ub178"", ""\uc720\uc790\ucc28"", ""\uce90\ubaa8\ub9c8\uc77c"", ""\uce74\ud398\ub77c\ub5bc"", ""\uc790\uc0c9\uace0\uad6c\ub9c8\ub77c\ub5bc"", ""\ub538\uae30\ub77c\ub5bc(only iced)"", ""\uc790\ubabd\uc5d0\uc774\ub4dc"", ""\ubc14\ub2d0\ub77c\ub77c\ub5bc"", ""\ub354\uce58\ub77c\ub5bc""]",kakao map
2006988232,청년피자 서초직영점,서울 서초구 사임당로 80 (우)06641,02-525-9109,"4.5
점",4,매일 11:00 ~ 23:00,패스트푸드,[],kakao map
471604479,중화카츠,서울 강남구 강남대로62길 12 월산빌딩 1층 (우)06253,,"3.9
점",43,,중식,[],kakao map
1287173040,컵,서울 송파구 마천로 196 1층 (우)05738,0507-0177-9699,"5.0
점",2,월~토 09:30 ~ 19:00,카페,[],kakao map
282055425,한남닭발,서울 용산구 대사관로30길 12 1층 (우)04402,02-790-0210,"4.4
점",5,,닭요리,"[""\uad6d\ubb3c\ub2ed\ubc1c"", ""\ubb34\ubf08\ub2ed\ubc1c"", ""\uc624\ub3cc\ubf08"", ""\uc624\ub385\ud0d5"", ""\ud6c4\ub77c\uc774\ub4dc \uce58\ud0a8""]",kakao map
967805270,엘벧엘,서울 강동구 양재대로134길 39 (우)05294,0507-2083-1327,"0
점",0,"화,목,금 07:00 ~ 20:00",카페,"[""\uc5d0\uc2a4\ud504\ub808\uc18c"", ""\uc544\uba54\ub9ac\uce74\ub178"", ""\uce74\ud398\ub77c\ub5bc"", ""\uc5f0\uc720\ub77c\ub5bc"", ""\ubc14\ub2d0\ub77c\ub77c\ub5bc"", ""\ud50c\ub808\uc778\uc694\uac70\ud2b8"", ""\ube14\ub8e8\ubca0\ub9ac/\ub538\uae30\uc694\uac70\ud2b8"", ""\uccad\ud3ec\ub3c4\uc5d0\uc774\ub4dc"", ""\ubcf5\uc22d\uc544\uc5d0\uc774\ub4dc"", ""\uccb4\ub9ac\uc5d0\uc774\ub4dc"", ""\uc790\ubabd\uc5d0\uc774\ub4dc"", ""\ub808\ubaac\uc5d0\uc774\ub4dc"", ""\ube44\ud0c0\ubbfc\uc5d0\uc774\ub4dc"", ""\ucf5c\ub77c\uac90\uc5d0\uc774\ub4dc""]",kakao map
20645004,쇼헤이,서울 강남구 봉은사로59길 12 (우)06097,02-544-4030,"4
개",0,매일 17:00 ~ 03:00,일본식주점,[],kakao map
705047942,스시이안 위례점,경기 성남시 수정구 위례광장로 322 (우)13640,,"2.9
점",16,매일 11:30 ~ 22:00매일 휴게시간 15:00 ~ 17:00,"초밥,롤","[""\uc5f0\uc5b4\ucd08\ubc25"", ""\uad11\uc5b4\ucd08\ubc25"", ""\uc591\ub150\uc0c8\uc6b0\ucd08\ubc25"", ""\uac04\uc7a5\uc0c8\uc6b0\ucd08\ubc25"", ""\uc721\ud68c\ucd08\ubc25"", ""\uad6c\uc6b4\uc0c8\uc6b0\ucd08\ubc25"", ""\uc720\ubd80\ucd08\ubc25"", ""\uacc4\ub780\ucd08\ubc25"", ""\ucc38\uce58\ub4f1\uc0b4\ucd08\ubc25"", ""\ucd08\uc0c8\uc6b0\ucd08\ubc25"", ""\ud0c0\ucf54\uc640\uc0ac\ube44\ucd08\ubc25"", ""\ubaa8\ub4ec\ucd08\ubc25"", ""\ubaa8\ub460\ucd08\ubc25"", ""\uc774\uc548\uc2a4\ud398\uc15c\ucd08\ubc25"", ""\uacc4\ub780\uc0c8\uc6b0\ucd08\ubc25"", ""\uc0c8\uc6b0\ud280\uae40\uc6b0\ub3d9"", ""\ub0c9\ubaa8\ubc00""]",kakao map
1734956714,카페드나탈리 역삼점,"서울 강남구 테헤란로20길 16 금정빌딩 1,2층 (우)06235",02-2051-5788,"4.0
점",9,월~금 09:00 ~ 18:00,카페,"[""\uc544\uba54\ub9ac\uce74\ub178"", ""\uce74\ud398 \ub77c\ub5bc"", ""\uc544\uc778\uc288\ud398\ub108"", ""\uc0dd \uc790\ubabd"", ""\ub8e8\uc774\ubcf4\uc2a4 \ubc00\ud06c\ud2f0""]",kakao map
21535716,감촌순두부 고메이 494,서울 강남구 압구정로 343 (우)06008,02-6905-3575,"3.8
점",6,,두부전문점,"[""\uc21c\ub450\ubd80\ucc0c\uac1c"", ""\uad74\uc21c\ub450\ubd80"", ""\ucc28\ub3cc\uc21c\ub450\ubd80"", ""\ubc84\uc12f\uae40\uce58\ucc0c\uac1c"", ""\uc548\uc8fc\uc21c\ub450\ubd80""]",kakao map
1769695958,이즈커피,서울 광진구 뚝섬로64길 24 1층 (우)05113,,"5.0
점",5,월~금 08:00 ~ 19:00,커피전문점,"[""\uc5d0\uc2a4\ud504\ub808\uc18c"", ""\uc544\uba54\ub9ac\uce74\ub178"", ""\uce74\ud478\uce58\ub178"", ""\uce74\ud398\ub77c\ub5bc"", ""\ubc14\ub2d0\ub77c\ub77c\ub5bc"", ""\uce74\ud398\ubaa8\uce74"", ""\ubc14\ub2d0\ub77c\ube48\ub77c\ub5bc"", ""\uc5f0\uc720\ub77c\ub5bc"", ""\ubc00\ud06c\ud2f0\ub77c\ub5bc"", ""\ucd08\ucf54\ub77c\ub5bc"", ""\ud1a0\ud53c\ub11b\ub77c\ub5bc"", ""\uadf8\ub9b0\ud2f0\ub77c\ub5bc"", ""\ub179\ucc28"", ""\ud398\ud37c\ubbfc\ud2b8"", ""\uce90\ubaa8\ub9c8\uc77c"", ""\uc720\uc790\ucc28"", ""\ub808\ubaac\ucc28"", ""\uc790\ubabd\ucc28"", ""\ub808\ubaa8\ub124\uc774\ub4dc"", ""\uc790\ubabd\uc5d0\uc774\ub4dc"", ""\uccad\ud3ec\ub3c4\uc5d0\uc774\ub4dc"", ""\ub2ec\uace0\ub098\ub77c\ub5bc"", ""\uc544\uc774\uc2a4\ud2f0""]",kakao map
197218986,파리바게뜨 강남서초점,서울 서초구 강남대로 331 광일빌딩 1층 101호 (우)06627,02-525-5535,"2.4
점",21,매일 06:00 ~ 23:00,파리바게뜨,"[""\ubd80\ub4dc\ub7ec\uc6b4 \uc815\ud1b5\uc6b0\uc720\uc2dd\ube75"", ""\ubc14\uc0ad\ud558\uac8c \uadf8\ub300\ub85c \ud1a0\uc2a4\ud2b8"", ""\ud638\ubc00\ud638\ub450 \ud50c\ub7ec\uc2a4 \uc2dd\ube75"", ""\ub2ec\ucf64\ud5a5\uae0b\ud55c \uc2dc\ub098\ubaac\uc2dd\ube75"", ""\uadc0\ub9ac\uac00\ub4dd \ud640\uadf8\ub808\uc778 \uc624\ud2b8\uc2dd\ube75"", ""\uac08\ub9ad\ubc84\ud130\ubc14\uac8c\ub728"", ""\ucd94\uc5b5\uc758\uc559\uaf2c\ube75"", ""\ucf64\ube44\ub124\uc774\uc158\ud53c\uc790 \ubc14\uac8c\ub728"", ""\uc0ac\uac01\uc0ac\uac01 \uc560\ud50c\ud30c\uc774"", ""\uc0c1\ud07c\uccad\uc0ac\uacfc \ub9d8\ubaa8\uc2a4"", ""\uc0ac\ub974\ub974 \uc5f0\uc720\uc218\ud50c\ub808"", ""\ud638\ub450\uc544\ubaac\ub4dc \ud06c\ub9bc\uce58\uc988\ube75"", ""\uc778\uc808\ubbf8 \uc0dd\ud06c\ub9bc \ub274\uc695\ub864"", ""\ubbf8\ub2c8 \uc18c\uc2dc\uc9c0 \ud398\uc2a4\uce04\ub9ac"", ""\uc6b0\uc720 \ub4ec\ubfcd \uc5f0\uc720\ube0c\ub808\ub4dc"", ""\uba85\ud488 \uace0\uae30\uc7a1\ucc44\uace0\ub85c\ucf00"", ""\ubd80\ub4dc\ub7ec\uc6b4 \uc2dc\uace8 \uce58\uc988\ube75"", ""\ub9e4\ucf64 \uc81c\uc721\uace0\ub85c\ucf00"", ""\uac74\uac15\uac00\ub4dd\ud1b5\ubc00\ube0c\ub808\ub4dc"", ""\uc6b0\ub9ac\ubc00\uc744 \ub354\ud55c \ub2e8\ud325\ube75 \ud50c\ub7ec\uc2a4""]",kakao map
670711851,키,서울 성동구 연무장길 41-9 1층 (우)04782,02-497-3939,"4.7
점",23,수~토 18:00 ~ 24:00,칵테일바,"[""\ud669\ud0dc\uad6c\uc774\uc640 \ub9c8\uc694\uc18c\uc2a4"", ""\ub0a8\uc720\ub7fd\uc2dd \ud1a0\ub9c8\ud1a0\uc0d0\ub7ec\ub4dc"", ""\ud0a4ki style \uacc4\ub780\ud6c4\ub77c\uc774\uc640 \ud1a0\uc2a4\ud2b8\ube75"", ""\ubc84\ud314\ub85c \ubaa8\uc9dc\ub810\ub77c\uce58\uc988"", ""\ubd80\ub77c\ud0c0\uce58\uc988\uc640 \ud1a0\ub9c8\ud1a0\uc0d0\ub7ec\ub4dc"", ""\ub9e4\ucf64\ub2ec\ucf64\ud55c \ud3b8\uc721\ubb34\uce68"", ""\ub0a8\uc720\ub7fd\uc2dd \ubb38\uc5b4\uc0d0\ub7ec\ub4dc"", ""\uc624\ub385\ud0d5"", ""\ucf5c\ub4dc\ucef7 \ubaa8\ub4ec""]",kakao map
25068739,심가네식당,서울 성동구 독서당로46길 35 (우)04737,02-2299-7936,"5.0
점",1,,한식,"[""\ud5db\uac1c \uc624\ub9ac \ubc31\uc219"", ""\ud5db\uac1c \ub2ed \ubc31\uc219"", ""\uc63b \uc624\ub9ac \ubc31\uc219"", ""\uc63b \ub2ed \ubc31\uc219"", ""\ub2ed\ubcf6\uc74c\ud0d5"", ""\uc0bc\uacc4\ud0d5"", ""\uc624\ub9ac\ub85c\uc2a4 (1\ub9c8\ub9ac)"", ""\uc0dd\uc0bc\uacb9\uc0b4 (1\uc778)"", ""\uc81c\uc721\ubcf6\uc74c"", ""\uae40\uce58\ucc0c\uac1c"", ""\uc5b4\ubb35\ud0d5"", ""\uc624\uc9d5\uc5b4\uc21c\ub300"", ""\uc624\uc9d5\uc5b4+\ub545\ucf69"", ""\uba39\ud0dc+\ub545\ucf69"", ""\ub41c\uc7a5\ucc0c\uac1c (\uc810\uc2ec\ud2b9\uc120)"", ""\uae40\uce58\ucc0c\uac1c (\uc810\uc2ec\ud2b9\uc120)"", ""\uccad\uad6d\uc7a5 (\uc810\uc2ec\ud2b9\uc120)"", ""\ucf69\uad6d\uc218 (\uc5ec\ub984\ud55c\uc815\uba54\ub274)"", ""\uc794\uce58\uad6d\uc218 (\uc5ec\ub984\ud55c\uc815\uba54\ub274)"", ""\uc5f4\ubb34\uad6d\uc218 (\uc5ec\ub984\ud55c\uc815\uba54\ub274)"", ""\uae40\uce58\ub9d0\uc774\uad6d\uc218 (\uc5ec\ub984\ud55c\uc815\uba54\ub274)""]",kakao map
27266634,후렌드치킨호프,서울 중구 다산로28길 16 1층 (우)04589,02-2233-2592,"4.3
점",6,매일 17:00 ~ 24:00,치킨,"[""\ud6c4\ub77c\uc774\ub4dc \uce58\ud0a8 \ud55c\ub9c8\ub9ac"", ""\uc591\ub150\uce58\ud0a8 \ud55c\ub9c8\ub9ac"", ""\uba54\ubc00\uc804\ubcd1"", ""\ud669\ub3c4"", ""\uba39\ud0dc""]",kakao map
195848094,디깅,서울 강남구 테헤란로10길 14 (우)06234,02-562-1014,"4.2
점",6,,술집,"[""\uce58\uc988"", ""\uacfc\uc77c"", ""\uc721\ud3ec"", ""\ud55c\uce58 \ubc84\ud130\uad6c\uc774"", ""\ubaa8\ub4ec \uc18c\uc138\uc9c0""]",kakao map
561560327,호미호식 현대백화점무역센터점,서울 강남구 삼성동 159-7 지하 1층,02-3467-6665,"2.3
점",3,매일 10:30 ~ 20:00,일식,"[""\ub4f1\uc2ec\ube14\ub799\uce74\uce20"", ""\uc548\uc2ec\ube14\ub799\uce74\uce20"", ""\uce58\uc988\ube14\ub799\uce74\uce20"", ""\ub4f1\uc2ec\ube14\ub799\uce74\uce20 \uce74\ub808"", ""\uc548\uc2ec\ube14\ub799\uce74\uce20 \uce74\ub808"", ""\uce58\uc988\ube14\ub799\uce74\uce20 \uce74\ub808"", ""\ube14\ub799 \ud2b8\ub7ec\ud50c \ud55c\uc6b0\uce74\uce20 \ub36e\ubc25"", ""\ud638\ubbf8\ud638\uc2dd \uce74\ub808"", ""\ube14\ub799 \ud2b8\ub7ec\ud50c \ud55c\uc6b0\uce74\uce20 \uce74\ub808"", ""\ube14\ub799 \ud2b8\ub7ec\ud50c \ud55c\uc6b0\uce74\uce20""]",kakao map
467025975,오블리비언,서울 성동구 왕십리로21길 39-1 1층 왼쪽 (우)04714,010-8963-7578,"5.0
점",2,월~토 18:00 ~ 24:00,와인바,"[""\uc2a4\ubab0\ub514\uc26c"", ""\ub0b4\ucd94\ub7f4\uc640\uc778""]",kakao map
